NB_LATITUDE,NB_LONGITUDE,Date,V00,V01,V02,V03,V04,V05,V06,V07
-37.83186,145.04668,22/10/2006,52,39,40,26,30,24,29,19
-37.83186,145.04668,23/10/2006,16,9,7,6,9,7,3,9
-37.83186,145.04668,24/10/2006,16,12,8,14,6,3,9,4
-37.83186,145.04668,25/10/2006,18,4,12,10,7,5,3,4
-37.83186,145.04668,26/10/2006,21,14,16,6,6,10,7,3
-37.83186,145.04668,27/10/2006,22,9,11,10,15,6,5,14
-37.83186,145.04668,28/10/2006,44,31,32,36,24,15,17,19
-37.83186,145.04668,29/10/2006,53,57,43,42,28,34,25,0
-37.83186,145.04668,30/10/2006,24,14,13,7,16,7,6,11
-37.83186,145.04668,31/10/2006,16,9,7,4,5,4,5,4
-37.83199,145.04636,2/10/2006,5,4,4,3,5,3,2,1
-37.83199,145.04636,3/10/2006,7,4,7,2,1,3,1,3
-37.83199,145.04636,4/10/2006,12,2,2,3,8,5,3,1
-37.83199,145.04636,5/10/2006,6,12,4,6,5,4,3,3
-37.83199,145.04636,6/10/2006,7,9,6,10,6,1,4,3
-37.83199,145.04636,7/10/2006,18,11,17,10,11,8,13,10
-37.83199,145.04636,8/10/2006,31,22,30,19,19,12,6,8
-37.83199,145.04636,9/10/2006,6,7,6,4,3,2,4,1
-37.83199,145.04636,10/10/2006,8,3,4,4,4,3,2,3
-37.83199,145.04636,11/10/2006,5,5,6,9,1,3,3,0
-37.83199,145.04636,12/10/2006,5,3,6,5,2,3,3,5
-37.83199,145.04636,13/10/2006,9,8,4,6,10,5,7,6
-37.83199,145.04636,14/10/2006,15,17,18,14,10,8,15,12
-37.83199,145.04636,15/10/2006,22,36,20,14,17,13,10,7
-37.83199,145.04636,16/10/2006,8,6,6,1,5,3,3,7
-37.83199,145.04636,17/10/2006,5,7,5,7,3,1,4,2
-37.83199,145.04636,18/10/2006,12,6,6,7,10,5,7,4
-37.83199,145.04636,19/10/2006,14,5,7,8,7,3,5,3
-37.83199,145.04636,20/10/2006,10,7,6,11,5,1,14,4
-37.83199,145.04636,21/10/2006,12,11,12,6,7,7,11,7
-37.83199,145.04636,22/10/2006,22,23,26,13,14,14,12,5
-37.83199,145.04636,23/10/2006,2,1,8,5,7,4,3,2
-37.83199,145.04636,24/10/2006,9,8,5,6,3,4,2,1
-37.83199,145.04636,25/10/2006,6,6,7,9,2,3,2,4
-37.83199,145.04636,26/10/2006,13,3,5,4,4,4,1,4
-37.83199,145.04636,27/10/2006,11,7,5,7,4,1,6,1
-37.83199,145.04636,28/10/2006,13,15,8,11,8,14,6,6
-37.83199,145.04636,29/10/2006,19,19,7,15,19,12,11,0
-37.83199,145.04636,30/10/2006,5,10,9,7,2,5,2,3
-37.83199,145.04636,31/10/2006,5,11,4,6,4,4,0,1
-37.8318,145.04614,2/10/2006,31,17,25,14,10,11,5,7
-37.8318,145.04614,3/10/2006,18,24,23,15,12,8,6,7
-37.8318,145.04614,4/10/2006,33,30,25,11,15,13,11,14
-37.8318,145.04614,5/10/2006,35,19,28,20,20,15,10,6
-37.8318,145.04614,6/10/2006,43,32,34,25,23,9,20,19
-37.8318,145.04614,7/10/2006,78,69,70,58,39,41,48,32
-37.8318,145.04614,8/10/2006,97,73,70,74,71,56,44,40
-37.8318,145.04614,9/10/2006,14,21,12,14,16,7,15,5
-37.8318,145.04614,10/10/2006,20,14,18,19,13,10,12,12
-37.8318,145.04614,11/10/2006,33,18,25,17,7,10,13,15
-37.8318,145.04614,12/10/2006,33,26,35,19,10,15,18,15
-37.8318,145.04614,13/10/2006,40,37,31,17,22,17,17,11
-37.8318,145.04614,14/10/2006,66,62,65,61,45,53,41,35
-37.8318,145.04614,15/10/2006,86,78,76,65,48,54,50,43
-37.8318,145.04614,16/10/2006,22,25,18,13,16,17,13,13
-37.8318,145.04614,17/10/2006,27,23,22,18,14,8,8,5
-37.8318,145.04614,18/10/2006,46,29,23,27,9,17,14,10
-37.8318,145.04614,19/10/2006,47,32,31,21,21,20,12,13
-37.8318,145.04614,20/10/2006,50,37,37,16,25,21,15,18
-37.8318,145.04614,21/10/2006,58,70,65,46,57,46,35,39
-37.8318,145.04614,22/10/2006,74,95,80,72,59,48,39,51
-37.8318,145.04614,23/10/2006,31,22,18,10,11,11,6,5
-37.8318,145.04614,24/10/2006,16,22,12,15,14,6,8,5
-37.8318,145.04614,25/10/2006,32,17,28,16,12,9,14,11
-37.8318,145.04614,26/10/2006,36,24,30,22,13,16,13,8
-37.8318,145.04614,27/10/2006,41,39,45,21,22,20,17,18
-37.8318,145.04614,28/10/2006,70,65,65,49,45,44,28,28
-37.8318,145.04614,29/10/2006,96,76,63,66,55,63,52,0
-37.8318,145.04614,30/10/2006,33,28,15,18,23,17,8,13
-37.8318,145.04614,31/10/2006,32,23,17,20,9,11,6,7
-37.84632,145.04378,1/10/2006,15,18,16,17,13,10,10,7
-37.84632,145.04378,2/10/2006,10,7,7,1,2,3,5,3
-37.84632,145.04378,3/10/2006,7,5,1,5,5,0,3,0
-37.84632,145.04378,4/10/2006,12,7,4,4,4,2,2,0
-37.84632,145.04378,5/10/2006,7,13,8,7,2,6,2,4
-37.84632,145.04378,6/10/2006,17,9,4,8,2,5,3,5
-37.84632,145.04378,7/10/2006,17,20,15,18,9,5,15,10
-37.84632,145.04378,8/10/2006,31,24,20,14,13,16,14,12
-37.84632,145.04378,9/10/2006,10,2,5,3,4,1,5,2
-37.84632,145.04378,10/10/2006,7,5,4,3,2,3,2,4
-37.84632,145.04378,11/10/2006,10,8,13,5,2,2,4,2
-37.84632,145.04378,12/10/2006,9,8,7,3,6,4,3,3
-37.84632,145.04378,13/10/2006,10,7,8,1,10,4,2,4
-37.84632,145.04378,14/10/2006,27,16,22,16,7,18,10,7
-37.84632,145.04378,15/10/2006,34,26,20,21,14,18,8,9
-37.84632,145.04378,16/10/2006,8,10,3,3,3,4,5,3
-37.84632,145.04378,17/10/2006,12,6,5,2,4,5,1,3
-37.84632,145.04378,18/10/2006,9,12,4,4,3,5,4,7
-37.84632,145.04378,19/10/2006,17,9,9,5,5,7,5,5
-37.84632,145.04378,20/10/2006,11,9,9,12,3,8,4,5
-37.84632,145.04378,21/10/2006,26,23,14,9,11,11,12,12
-37.84632,145.04378,22/10/2006,23,26,20,20,21,18,12,14
-37.84632,145.04378,23/10/2006,10,4,4,6,5,2,1,3
-37.84632,145.04378,24/10/2006,2,6,1,0,6,1,3,0
-37.84632,145.04378,25/10/2006,8,4,7,5,4,1,5,4
-37.84632,145.04378,26/10/2006,16,7,4,5,3,4,7,3
-37.84632,145.04378,27/10/2006,12,9,6,3,10,4,3,3
-37.84632,145.04378,28/10/2006,17,18,15,16,15,13,6,3
-37.84632,145.04378,29/10/2006,34,29,18,10,18,11,12,0
-37.84632,145.04378,30/10/2006,11,10,7,5,5,5,2,3
-37.84632,145.04378,31/10/2006,11,6,6,4,5,0,3,1
-37.84686,145.04508,1/10/2006,66,76,45,39,44,46,33,39
-37.84686,145.04508,2/10/2006,24,20,11,13,20,10,13,14
-37.84686,145.04508,3/10/2006,23,13,10,12,8,6,11,11
-37.84686,145.04508,4/10/2006,25,22,20,11,12,8,14,11
-37.84686,145.04508,5/10/2006,23,29,11,23,16,9,8,10
-37.84686,145.04508,6/10/2006,32,22,16,33,16,11,7,19
-37.84686,145.04508,7/10/2006,47,53,39,47,46,35,35,40
-37.84686,145.04508,8/10/2006,77,72,87,62,48,45,40,28
-37.84686,145.04508,9/10/2006,21,17,15,8,19,8,12,9
-37.84686,145.04508,10/10/2006,24,14,12,11,10,6,5,9
-37.84686,145.04508,11/10/2006,23,19,15,9,17,7,8,11
-37.84686,145.04508,12/10/2006,32,38,20,17,16,9,11,11
-37.84686,145.04508,13/10/2006,29,23,21,31,21,12,18,14
-37.84686,145.04508,14/10/2006,58,56,56,34,36,38,24,31
-37.84686,145.04508,15/10/2006,74,82,48,56,47,44,44,27
-37.84686,145.04508,16/10/2006,21,19,17,16,11,13,13,11
-37.84686,145.04508,17/10/2006,18,14,19,9,17,3,5,11
-37.84686,145.04508,18/10/2006,33,23,23,13,13,9,11,8
-37.84686,145.04508,19/10/2006,26,32,15,20,10,15,19,17
-37.84686,145.04508,20/10/2006,35,29,35,22,11,22,19,14
-37.84686,145.04508,21/10/2006,58,53,35,45,27,31,29,27
-37.84686,145.04508,22/10/2006,79,74,58,54,52,42,28,37
-37.84686,145.04508,23/10/2006,28,23,13,20,7,10,13,11
-37.84686,145.04508,24/10/2006,21,17,13,11,9,3,17,7
-37.84686,145.04508,25/10/2006,29,14,17,12,11,8,9,4
-37.84686,145.04508,26/10/2006,25,21,13,10,16,11,12,14
-37.84686,145.04508,27/10/2006,30,20,21,28,14,19,11,19
-37.84686,145.04508,28/10/2006,44,54,31,30,42,31,22,16
-37.84686,145.04508,29/10/2006,67,70,64,52,61,27,48,0
-37.84686,145.04508,30/10/2006,21,21,21,20,14,8,12,15
-37.84686,145.04508,31/10/2006,14,19,14,17,18,7,2,12
-37.800776,145.0494611,1/10/2006,26,21,27,24,19,15,16,12
-37.800776,145.0494611,2/10/2006,4,5,8,4,5,3,4,2
-37.800776,145.0494611,3/10/2006,9,6,7,5,2,1,2,2
-37.800776,145.0494611,4/10/2006,9,7,12,4,3,4,3,0
-37.800776,145.0494611,5/10/2006,11,9,18,15,3,10,13,8
-37.800776,145.0494611,6/10/2006,10,9,13,6,4,3,5,5
-37.800776,145.0494611,7/10/2006,20,16,16,22,17,9,19,14
-37.800776,145.0494611,8/10/2006,32,28,22,21,19,21,20,12
-37.800776,145.0494611,9/10/2006,8,5,9,8,2,6,7,2
-37.800776,145.0494611,10/10/2006,3,7,4,3,4,0,4,1
-37.800776,145.0494611,11/10/2006,5,7,5,10,4,2,3,1
-37.800776,145.0494611,12/10/2006,10,11,9,10,7,6,9,5
-37.800776,145.0494611,13/10/2006,9,9,7,7,4,4,10,6
-37.800776,145.0494611,14/10/2006,15,23,14,10,20,11,14,12
-37.800776,145.0494611,15/10/2006,41,29,21,17,22,12,14,11
-37.800776,145.0494611,16/10/2006,7,10,8,8,5,1,3,7
-37.800776,145.0494611,17/10/2006,7,3,5,2,3,0,1,2
-37.800776,145.0494611,18/10/2006,13,4,9,0,3,7,7,4
-37.800776,145.0494611,19/10/2006,7,9,15,9,12,6,7,6
-37.800776,145.0494611,20/10/2006,10,9,8,13,9,5,5,5
-37.800776,145.0494611,21/10/2006,20,27,22,16,17,8,12,11
-37.800776,145.0494611,22/10/2006,32,18,17,18,16,21,11,20
-37.800776,145.0494611,23/10/2006,8,7,5,5,6,6,2,0
-37.800776,145.0494611,24/10/2006,6,5,9,9,2,5,4,2
-37.800776,145.0494611,25/10/2006,10,5,7,5,5,2,4,3
-37.800776,145.0494611,26/10/2006,10,11,5,13,11,2,6,8
-37.800776,145.0494611,27/10/2006,16,8,11,4,7,5,3,7
-37.800776,145.0494611,28/10/2006,21,14,17,11,18,12,6,10
-37.800776,145.0494611,29/10/2006,37,25,27,25,14,14,19,0
-37.800776,145.0494611,30/10/2006,10,10,6,5,10,6,4,6
-37.800776,145.0494611,31/10/2006,9,8,4,4,6,1,4,4
-37.80086,145.04962,1/10/2006,24,23,19,12,13,14,12,14
-37.80086,145.04962,2/10/2006,5,9,3,3,7,2,2,3
-37.80086,145.04962,3/10/2006,7,8,2,2,6,2,5,2
-37.80086,145.04962,4/10/2006,7,5,6,5,2,3,4,3
-37.80086,145.04962,5/10/2006,11,14,15,10,7,13,5,9
-37.80086,145.04962,6/10/2006,12,8,7,4,5,2,9,3
-37.80086,145.04962,7/10/2006,19,14,10,14,11,5,12,8
-37.80086,145.04962,8/10/2006,25,26,16,16,17,13,15,15
-37.80086,145.04962,9/10/2006,1,9,5,7,2,2,0,4
-37.80086,145.04962,10/10/2006,2,9,0,2,2,2,3,2
-37.80086,145.04962,11/10/2006,10,9,8,5,2,1,1,2
-37.80086,145.04962,12/10/2006,18,14,8,7,4,9,13,8
-37.80086,145.04962,13/10/2006,7,6,7,8,3,5,6,5
-37.80086,145.04962,14/10/2006,23,13,14,20,11,9,12,12
-37.80086,145.04962,15/10/2006,25,23,27,21,24,14,15,21
-37.80086,145.04962,16/10/2006,8,4,9,4,4,3,7,1
-37.80086,145.04962,17/10/2006,6,11,3,4,4,3,2,5
-37.80086,145.04962,18/10/2006,8,6,9,6,4,2,2,5
-37.80086,145.04962,19/10/2006,20,16,11,6,13,8,10,10
-37.80086,145.04962,20/10/2006,3,10,3,8,6,8,2,1
-37.80086,145.04962,21/10/2006,19,25,16,15,11,14,6,9
-37.80086,145.04962,22/10/2006,21,26,28,12,22,15,11,6
-37.80086,145.04962,23/10/2006,6,4,6,2,6,1,5,2
-37.80086,145.04962,24/10/2006,7,7,6,2,5,4,6,4
-37.80086,145.04962,25/10/2006,5,8,6,8,4,1,5,1
-37.80086,145.04962,26/10/2006,10,14,11,7,7,7,3,4
-37.80086,145.04962,27/10/2006,9,11,5,10,3,6,1,3
-37.80086,145.04962,28/10/2006,20,13,18,17,11,11,9,5
-37.80086,145.04962,29/10/2006,24,21,15,15,14,9,6,0
-37.80086,145.04962,30/10/2006,4,10,4,8,8,6,8,4
-37.80086,145.04962,31/10/2006,9,8,9,4,0,1,3,4
-37.8010857,145.048755,1/10/2006,52,44,44,44,30,34,24,30
-37.8010857,145.048755,2/10/2006,11,10,11,5,7,3,8,8
-37.8010857,145.048755,3/10/2006,9,13,9,12,12,0,5,5
-37.8010857,145.048755,4/10/2006,14,19,10,13,11,4,6,8
-37.8010857,145.048755,5/10/2006,24,18,19,14,10,13,18,9
-37.8010857,145.048755,6/10/2006,19,17,13,19,11,13,10,11
-37.8010857,145.048755,7/10/2006,57,40,38,40,29,34,25,27
-37.8010857,145.048755,8/10/2006,53,52,50,46,45,29,31,32
-37.8010857,145.048755,9/10/2006,19,13,7,5,3,6,7,7
-37.8010857,145.048755,10/10/2006,15,5,7,6,6,6,4,4
-37.8010857,145.048755,11/10/2006,20,16,3,14,5,5,13,5
-37.8010857,145.048755,12/10/2006,15,24,23,15,12,10,9,8
-37.8010857,145.048755,13/10/2006,23,11,15,16,12,18,8,11
-37.8010857,145.048755,14/10/2006,56,52,40,36,40,28,27,25
-37.8010857,145.048755,15/10/2006,38,47,38,52,46,33,25,37
-37.8010857,145.048755,16/10/2006,13,11,11,8,9,7,8,7
-37.8010857,145.048755,17/10/2006,22,8,8,8,14,6,5,4
-37.8010857,145.048755,18/10/2006,26,18,11,15,7,12,8,11
-37.8010857,145.048755,19/10/2006,26,22,14,17,18,11,12,14
-37.8010857,145.048755,20/10/2006,32,21,18,17,8,18,15,11
-37.8010857,145.048755,21/10/2006,49,59,41,36,26,18,24,23
-37.8010857,145.048755,22/10/2006,45,58,55,49,41,34,43,34
-37.8010857,145.048755,23/10/2006,11,12,15,11,2,4,7,3
-37.8010857,145.048755,24/10/2006,17,14,4,5,6,9,5,3
-37.8010857,145.048755,25/10/2006,16,14,19,13,9,8,8,2
-37.8010857,145.048755,26/10/2006,30,18,20,15,18,12,15,6
-37.8010857,145.048755,27/10/2006,30,22,19,14,13,12,12,7
-37.8010857,145.048755,28/10/2006,37,37,26,39,33,23,21,24
-37.8010857,145.048755,29/10/2006,45,62,49,40,47,26,35,0
-37.8010857,145.048755,30/10/2006,30,15,18,8,20,9,10,5
-37.8010857,145.048755,31/10/2006,22,6,13,12,4,7,3,6
-37.80063,145.04864,1/10/2006,23,21,23,20,18,10,12,9
-37.80063,145.04864,2/10/2006,10,5,10,7,6,4,2,5
-37.80063,145.04864,3/10/2006,15,10,7,5,3,0,5,3
-37.80063,145.04864,4/10/2006,9,11,6,4,5,1,4,2
-37.80063,145.04864,5/10/2006,11,14,14,7,5,7,5,3
-37.80063,145.04864,6/10/2006,12,10,9,7,2,4,4,3
-37.80063,145.04864,7/10/2006,22,17,16,15,16,15,18,8
-37.80063,145.04864,8/10/2006,24,28,21,17,18,14,14,9
-37.80063,145.04864,9/10/2006,4,9,3,6,4,4,3,2
-37.80063,145.04864,10/10/2006,3,6,5,4,6,3,2,2
-37.80063,145.04864,11/10/2006,14,7,9,3,6,0,7,4
-37.80063,145.04864,12/10/2006,13,17,8,4,9,6,9,5
-37.80063,145.04864,13/10/2006,9,10,8,9,4,4,5,3
-37.80063,145.04864,14/10/2006,19,18,29,12,17,14,14,10
-37.80063,145.04864,15/10/2006,24,24,39,12,13,12,12,13
-37.80063,145.04864,16/10/2006,9,6,5,5,2,2,1,4
-37.80063,145.04864,17/10/2006,7,10,4,3,5,1,3,2
-37.80063,145.04864,18/10/2006,20,12,3,11,4,6,2,4
-37.80063,145.04864,19/10/2006,12,12,11,5,10,11,4,6
-37.80063,145.04864,20/10/2006,16,6,10,6,14,4,7,7
-37.80063,145.04864,21/10/2006,15,23,21,16,8,13,12,20
-37.80063,145.04864,22/10/2006,24,33,19,16,20,16,14,13
-37.80063,145.04864,23/10/2006,11,5,5,10,2,3,6,2
-37.80063,145.04864,24/10/2006,9,10,12,2,4,3,6,2
-37.80063,145.04864,25/10/2006,12,8,9,3,7,5,3,5
-37.80063,145.04864,26/10/2006,13,9,17,8,10,10,10,10
-37.80063,145.04864,27/10/2006,14,8,11,11,6,5,5,3
-37.80063,145.04864,28/10/2006,20,16,21,17,9,8,14,6
-37.80063,145.04864,29/10/2006,20,19,28,15,26,15,11,0
-37.80063,145.04864,30/10/2006,18,7,8,9,4,5,4,2
-37.80063,145.04864,31/10/2006,10,11,10,8,4,10,0,3
-37.809274,145.037306,1/10/2006,43,34,35,24,19,31,15,17
-37.809274,145.037306,2/10/2006,15,17,6,3,7,3,3,5
-37.809274,145.037306,3/10/2006,5,9,10,4,2,4,4,2
-37.809274,145.037306,4/10/2006,20,15,9,7,6,4,5,2
-37.809274,145.037306,5/10/2006,18,10,18,6,6,3,6,5
-37.809274,145.037306,6/10/2006,22,10,23,14,12,6,12,14
-37.809274,145.037306,7/10/2006,33,23,36,31,15,24,20,16
-37.809274,145.037306,8/10/2006,51,42,40,42,35,31,26,22
-37.809274,145.037306,9/10/2006,16,11,14,6,8,4,3,1
-37.809274,145.037306,10/10/2006,9,14,11,7,5,4,7,2
-37.809274,145.037306,11/10/2006,20,21,25,8,6,4,5,5
-37.809274,145.037306,12/10/2006,11,10,16,7,9,4,7,5
-37.809274,145.037306,13/10/2006,21,14,14,20,18,11,13,8
-37.809274,145.037306,14/10/2006,35,28,31,26,24,18,17,20
-37.809274,145.037306,15/10/2006,43,38,27,42,24,21,20,30
-37.809274,145.037306,16/10/2006,14,10,13,9,9,6,3,4
-37.809274,145.037306,17/10/2006,8,6,10,3,12,5,4,4
-37.809274,145.037306,18/10/2006,22,15,17,6,11,13,7,8
-37.809274,145.037306,19/10/2006,13,21,9,6,10,5,8,3
-37.809274,145.037306,20/10/2006,23,17,11,15,11,10,12,4
-37.809274,145.037306,21/10/2006,29,24,26,19,18,17,21,14
-37.809274,145.037306,22/10/2006,47,38,28,33,31,20,28,19
-37.809274,145.037306,23/10/2006,9,10,14,7,8,6,2,5
-37.809274,145.037306,24/10/2006,6,11,11,12,7,6,5,6
-37.809274,145.037306,25/10/2006,21,10,8,11,11,3,6,3
-37.809274,145.037306,26/10/2006,15,20,8,9,13,5,5,7
-37.809274,145.037306,27/10/2006,25,14,12,12,10,9,11,4
-37.809274,145.037306,28/10/2006,26,32,27,17,22,19,22,22
-37.809274,145.037306,29/10/2006,35,35,38,32,27,27,16,0
-37.809274,145.037306,30/10/2006,24,5,12,8,11,3,6,4
-37.809274,145.037306,31/10/2006,16,19,10,9,9,9,6,6
-37.809547,145.036785,1/10/2006,32,29,32,15,25,21,21,20
-37.809547,145.036785,2/10/2006,10,9,8,5,10,5,5,9
-37.809547,145.036785,3/10/2006,11,8,13,4,4,4,2,6
-37.809547,145.036785,4/10/2006,10,17,6,12,6,5,9,9
-37.809547,145.036785,5/10/2006,17,14,10,19,12,11,9,7
-37.809547,145.036785,6/10/2006,19,16,14,9,10,11,10,20
-37.809547,145.036785,7/10/2006,39,29,18,24,17,20,20,6
-37.809547,145.036785,8/10/2006,28,30,46,39,39,24,23,23
-37.809547,145.036785,9/10/2006,11,9,10,11,9,6,4,3
-37.809547,145.036785,10/10/2006,8,7,6,6,8,5,3,5
-37.809547,145.036785,11/10/2006,27,22,13,14,11,10,11,7
-37.809547,145.036785,12/10/2006,15,10,9,6,8,7,5,4
-37.809547,145.036785,13/10/2006,14,11,15,15,18,13,13,8
-37.809547,145.036785,14/10/2006,29,28,19,22,26,27,16,16
-37.809547,145.036785,15/10/2006,37,31,28,35,28,21,25,22
-37.809547,145.036785,16/10/2006,14,12,11,10,9,8,4,2
-37.809547,145.036785,17/10/2006,8,5,12,8,6,5,2,8
-37.809547,145.036785,18/10/2006,20,13,18,14,11,10,14,12
-37.809547,145.036785,19/10/2006,17,13,7,7,10,1,9,8
-37.809547,145.036785,20/10/2006,17,18,14,9,16,14,12,15
-37.809547,145.036785,21/10/2006,26,31,29,17,17,24,14,7
-37.809547,145.036785,22/10/2006,48,45,35,24,31,20,22,22
-37.809547,145.036785,23/10/2006,14,9,4,4,9,7,5,2
-37.809547,145.036785,24/10/2006,11,10,8,8,6,6,2,8
-37.809547,145.036785,25/10/2006,19,19,13,16,11,10,11,9
-37.809547,145.036785,26/10/2006,12,9,16,10,7,12,9,4
-37.809547,145.036785,27/10/2006,22,14,14,16,12,12,12,9
-37.809547,145.036785,28/10/2006,32,33,14,23,20,23,11,8
-37.809547,145.036785,29/10/2006,38,40,47,29,33,21,23,0
-37.809547,145.036785,30/10/2006,11,13,7,8,5,5,8,5
-37.809547,145.036785,31/10/2006,20,8,9,7,6,3,5,1
-37.809176,145.036452,1/10/2006,28,25,43,30,19,32,30,21
-37.809176,145.036452,2/10/2006,18,17,9,12,8,15,7,2
-37.809176,145.036452,3/10/2006,19,9,13,9,11,0,11,4
-37.809176,145.036452,4/10/2006,20,17,17,9,6,4,14,4
-37.809176,145.036452,5/10/2006,15,12,19,8,8,13,12,2
-37.809176,145.036452,6/10/2006,23,26,21,13,23,8,19,9
-37.809176,145.036452,7/10/2006,24,39,40,29,26,23,26,20
-37.809176,145.036452,8/10/2006,59,50,44,31,34,26,18,23
-37.809176,145.036452,9/10/2006,14,13,9,8,5,5,5,5
-37.809176,145.036452,10/10/2006,18,13,9,7,5,9,14,5
-37.809176,145.036452,11/10/2006,16,13,22,12,7,5,9,5
-37.809176,145.036452,12/10/2006,19,16,14,12,6,4,7,9
-37.809176,145.036452,13/10/2006,24,21,15,14,9,12,7,9
-37.809176,145.036452,14/10/2006,55,31,23,26,17,29,21,17
-37.809176,145.036452,15/10/2006,33,46,46,25,39,27,35,23
-37.809176,145.036452,16/10/2006,19,17,13,6,7,4,6,5
-37.809176,145.036452,17/10/2006,13,17,13,6,5,11,9,6
-37.809176,145.036452,18/10/2006,25,13,13,8,8,17,11,12
-37.809176,145.036452,19/10/2006,19,13,13,9,5,14,10,8
-37.809176,145.036452,20/10/2006,26,15,21,14,11,7,10,9
-37.809176,145.036452,21/10/2006,37,45,35,30,20,24,24,12
-37.809176,145.036452,22/10/2006,60,53,46,34,33,36,36,29
-37.809176,145.036452,23/10/2006,21,18,10,10,7,9,6,6
-37.809176,145.036452,24/10/2006,16,14,8,8,6,12,8,7
-37.809176,145.036452,25/10/2006,26,22,17,6,14,6,7,5
-37.809176,145.036452,26/10/2006,16,16,12,8,11,14,7,7
-37.809176,145.036452,27/10/2006,19,11,13,14,16,9,15,9
-37.809176,145.036452,28/10/2006,38,32,36,28,23,22,29,10
-37.809176,145.036452,29/10/2006,56,42,45,33,27,39,31,0
-37.809176,145.036452,30/10/2006,22,12,14,5,5,5,17,6
-37.809176,145.036452,31/10/2006,16,10,17,14,9,5,7,3
-37.80624,145.03518,1/10/2006,24,29,28,28,33,26,23,28
-37.80624,145.03518,2/10/2006,4,9,15,5,5,6,5,4
-37.80624,145.03518,3/10/2006,14,8,5,7,2,1,2,7
-37.80624,145.03518,4/10/2006,10,5,8,11,4,10,3,2
-37.80624,145.03518,5/10/2006,11,10,10,6,3,17,6,11
-37.80624,145.03518,6/10/2006,16,12,20,11,4,6,7,2
-37.80624,145.03518,7/10/2006,39,31,23,31,29,16,24,14
-37.80624,145.03518,8/10/2006,26,37,25,30,29,26,19,18
-37.80624,145.03518,9/10/2006,12,6,8,6,3,7,6,6
-37.80624,145.03518,10/10/2006,2,8,3,4,9,1,2,3
-37.80624,145.03518,11/10/2006,12,12,6,15,5,3,4,4
-37.80624,145.03518,12/10/2006,14,16,10,7,6,8,13,8
-37.80624,145.03518,13/10/2006,16,8,4,9,8,5,5,10
-37.80624,145.03518,14/10/2006,35,31,22,18,32,15,21,22
-37.80624,145.03518,15/10/2006,45,36,35,23,20,23,20,14
-37.80624,145.03518,16/10/2006,9,8,14,11,8,5,5,4
-37.80624,145.03518,17/10/2006,12,7,5,6,3,7,4,4
-37.80624,145.03518,18/10/2006,15,9,15,5,9,8,6,3
-37.80624,145.03518,19/10/2006,11,14,16,9,8,6,7,6
-37.80624,145.03518,20/10/2006,13,13,8,14,14,8,8,2
-37.80624,145.03518,21/10/2006,27,41,29,22,17,24,20,18
-37.80624,145.03518,22/10/2006,24,35,21,24,15,26,11,19
-37.80624,145.03518,23/10/2006,8,8,3,7,10,8,5,0
-37.80624,145.03518,24/10/2006,2,7,11,10,7,9,4,1
-37.80624,145.03518,25/10/2006,18,13,11,10,5,1,5,6
-37.80624,145.03518,26/10/2006,8,17,9,7,12,9,6,6
-37.80624,145.03518,27/10/2006,15,6,9,10,6,10,5,7
-37.80624,145.03518,28/10/2006,31,26,27,13,22,13,17,12
-37.80624,145.03518,29/10/2006,48,37,38,28,13,23,25,0
-37.80624,145.03518,30/10/2006,9,9,7,9,16,7,5,6
-37.80624,145.03518,31/10/2006,10,12,8,9,5,1,5,5
-37.80619,145.03532,1/10/2006,66,56,55,52,39,38,35,44
-37.80619,145.03532,2/10/2006,11,25,19,5,11,5,10,4
-37.80619,145.03532,3/10/2006,24,12,12,15,13,5,9,7
-37.80619,145.03532,4/10/2006,13,22,20,18,8,10,8,7
-37.80619,145.03532,5/10/2006,27,34,22,11,18,13,18,9
-37.80619,145.03532,6/10/2006,21,30,26,23,16,21,16,12
-37.80619,145.03532,7/10/2006,64,52,59,50,37,42,46,34
-37.80619,145.03532,8/10/2006,60,73,74,60,64,43,40,40
-37.80619,145.03532,9/10/2006,21,25,11,3,6,10,8,7
-37.80619,145.03532,10/10/2006,20,13,17,4,6,9,3,7
-37.80619,145.03532,11/10/2006,20,28,16,19,7,7,12,9
-37.80619,145.03532,12/10/2006,24,28,21,21,10,10,10,10
-37.80619,145.03532,13/10/2006,27,24,23,18,12,22,9,17
-37.80619,145.03532,14/10/2006,66,62,72,47,59,42,39,33
-37.80619,145.03532,15/10/2006,80,87,50,70,61,47,46,39
-37.80619,145.03532,16/10/2006,20,13,12,10,13,6,12,12
-37.80619,145.03532,17/10/2006,31,20,18,9,13,8,7,9
-37.80619,145.03532,18/10/2006,35,20,21,21,20,14,11,18
-37.80619,145.03532,19/10/2006,35,25,24,14,18,9,16,12
-37.80619,145.03532,20/10/2006,39,31,18,23,19,19,13,17
-37.80619,145.03532,21/10/2006,67,74,64,51,34,32,35,36
-37.80619,145.03532,22/10/2006,76,77,76,67,51,46,46,43
-37.80619,145.03532,23/10/2006,18,20,14,12,7,6,9,3
-37.80619,145.03532,24/10/2006,22,21,14,7,11,6,7,3
-37.80619,145.03532,25/10/2006,23,27,31,16,10,10,15,4
-37.80619,145.03532,26/10/2006,36,23,24,7,20,12,11,4
-37.80619,145.03532,27/10/2006,32,34,25,23,14,17,16,4
-37.80619,145.03532,28/10/2006,65,50,70,56,35,35,35,34
